branch,branch_name,region,top_peer_branch,origin_month,last_quantity,quantity_lag1_from_origin,quantity_lag2_from_origin,quantity_lag3_from_origin,quantity_lag6_from_origin,quantity_lag12_from_origin,quantity_lag1_available,quantity_lag2_available,quantity_lag3_available,quantity_lag6_available,quantity_lag12_available,rolling_mean_3_asof_origin,rolling_mean_6_asof_origin,rolling_std_3_asof_origin,rolling_std_6_asof_origin,ewm_3_asof_origin,recent_growth_3m,region_ex_self_lag0,region_ex_self_lag1,region_ex_self_lag2,region_ex_self_lag3,system_ex_self_lag0,system_ex_self_lag1,active_base_skus_asof_origin,top5_abs_share_asof_origin,sku_hhi_asof_origin,top_peer_last_quantity,top_peer_lag1_quantity,target_month,horizon,target_quantity,seasonal_naive,trend_index,gg_trends_lag1,flag_mua_mua,ty_trong_chay_tet,ty_trong_thang_gieng,ty_trong_thang_co_hon,ty_trong_thanh_minh,target_month_number,target_month_sin,target_month_cos
080,Chi nhánh Khánh Hòa Unilux,Tây Nguyên,,2025-07-01,11653.44,1953.28,2297.28,8161.92,,,1,1,1,0,0,5301.333333333333,5274.666666666667,5503.774007763522,4379.858952444321,7349.26,0.010162601626016121,203239.27,203037.88999999998,183560.66,229759.56999999998,710490.7600000001,693581.26,16.0,0.58843397314441,0.0943726287291654,,,2025-09-01,2,6459.72,,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
080,Chi nhánh Khánh Hòa Unilux,Tây Nguyên,,2025-06-01,1953.28,2297.28,8161.92,7152.0,,,1,1,1,0,0,4137.493333333333,3998.9120000000003,3489.497312870915,3431.083033492486,3045.08,0.09138741172167353,203037.88999999998,183560.66,229759.56999999998,247314.77,693581.26,729034.3099999999,9.0,0.868938401048493,0.188340552743276,,,2025-09-01,3,6459.72,,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
093,LOTINA,Khác,022,2025-08-01,69183.18,90805.49,73141.02,90527.71,105181.54,95112.75,1,1,1,1,1,77709.89666666667,85591.03500000002,11512.47358001023,12112.030467010463,77854.65221740723,-0.16863068552451943,24413.36,24073.800000000003,31686.37999999999,27923.550000000003,561544.31,631338.7100000001,66.0,0.360412747722785,0.0440109042910592,7924.16,9806.1,2025-09-01,1,43045.86,60008.58,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
093,LOTINA,Khác,022,2025-07-01,90805.49,73141.02,90527.71,101376.88,35050.02,121652.67,1,1,1,1,1,84824.74,91590.76166666667,10119.351521263627,11243.631710214275,86526.12443481447,-0.13758119038392058,24073.800000000003,31686.37999999999,27923.550000000003,84275.32,631338.7100000001,622393.52,107.0,0.339527929423651,0.0359564792661709,9806.1,8080.66,2025-09-01,2,43045.86,60008.58,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
093,LOTINA,Khác,022,2025-06-01,73141.02,90527.71,101376.88,88511.9300000001,49879.68,155123.76,1,1,1,1,1,88348.53666666667,82298.18333333335,14243.508865354563,25730.227415684192,82246.75886962892,0.15870230886133596,31686.37999999999,27923.550000000003,84275.32,65499.65999999999,622393.52,640803.88,84.0,0.309994036178331,0.0327556034152422,8080.66,9869.84000000001,2025-09-01,3,43045.86,60008.58,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
094,Chi nhánh Tây Ninh Unimax,Đông Nam Bộ,022,2025-08-01,10504.87,10384.39,9614.56,9538.22,6100.93,6420.49,1,1,1,1,1,10167.94,10034.5,483.0123454944173,1017.9577941742018,10253.503063240052,0.0269546896998909,148544.84,159198.0,160312.19,160293.06,620222.62,711759.81,119.0,0.197563606213118,0.0196297297966201,7924.16,9806.1,2025-09-01,1,8498.54,6872.47,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
094,Chi nhánh Tây Ninh Unimax,Đông Nam Bộ,022,2025-07-01,10384.39,9614.56,9538.22,11567.45,7353.22,6861.33,1,1,1,1,1,9845.723333333333,9300.51,468.05799024623894,1854.748901657581,10002.136126480102,0.12454479935764584,159198.0,160312.19,160293.06,173421.71999999997,711759.81,685919.98,116.0,0.244353303371695,0.0250648218303688,9806.1,8080.66,2025-09-01,2,8498.54,6872.47,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
094,Chi nhánh Tây Ninh Unimax,Đông Nam Bộ,022,2025-06-01,9614.56,9538.22,11567.45,8597.51,9808.55999999999,7600.26,1,1,1,1,1,10240.076666666666,8795.315,1150.172562458935,1912.3952521667693,9619.882252960204,0.393102832167737,160312.19,160293.06,173421.71999999997,124488.15999999999,685919.98,721793.37,122.0,0.177237439882844,0.0186348528315073,8080.66,9869.84000000001,2025-09-01,3,8498.54,6872.47,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
098,Chi nhánh Kiên Giang Unimax,Tây Nam Bộ,097,2025-08-01,5608.07,6202.79999999999,5400.55,6854.0,4926.76,6117.07,1,1,1,1,1,5737.139999999997,6886.751666666664,416.4079301598441,1468.4653440843172,5954.204177742002,-0.2861024617685697,181877.82,216587.01,210388.67,250337.11,625119.42,715941.4,79.0,0.297770890876897,0.0356734566442719,,,2025-09-01,1,4362.4,5325.69,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
098,Chi nhánh Kiên Giang Unimax,Tây Nam Bộ,097,2025-07-01,6202.79999999999,5400.55,6854.0,9079.51,3742.52,6060.79,1,1,1,1,1,6152.449999999997,6773.199999999998,728.0319824705559,1606.9305508701998,6300.338355484004,-0.16790754603425806,216587.01,210388.67,250337.11,291264.39,715941.4,690133.99,104.0,0.292542077771329,0.0319480230532542,,,2025-09-01,2,4362.4,5325.69,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
098,Chi nhánh Kiên Giang Unimax,Tây Nam Bộ,097,2025-06-01,5400.55,6854.0,9079.51,8175.58,9985.03999999999,6845.4,1,1,1,1,1,7111.3533333333335,6363.153333333335,1852.9327359710983,2037.7421066432003,6397.8767109680175,0.26650266015864776,210388.67,250337.11,291264.39,212302.28,690133.99,724477.59,98.0,0.349831035727843,0.0431286377278973,,,2025-09-01,3,4362.4,5325.69,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
099,Chi nhánh Bình Định Unis,Tây Nguyên,076,2025-08-01,9096.0,2608.8,4658.68,1557.6,2211.15,12430.69,1,1,1,1,1,5454.493333333334,4105.105,3316.011174006098,2708.63329869327,6073.682771110534,0.979337498412391,181499.35,212283.91,200332.49,184300.34,621631.49,719535.4,32.0,0.547955145118734,0.0803861971860402,13332.05,14699.24,2025-09-01,1,5734.56,8450.92,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
099,Chi nhánh Bình Định Unis,Tây Nguyên,076,2025-07-01,2608.8,4658.68,1557.6,2456.64,2304.18,14462.81,1,1,1,1,1,2941.693333333334,2957.6299999999997,1577.113746732707,1221.5818532705784,3051.3655422210695,-0.010718889773223994,212283.91,200332.49,184300.34,235464.84999999998,719535.4,690875.86,17.0,0.55933762649494,0.0959330348037229,14699.24,14001.98,2025-09-01,2,5734.56,8450.92,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
099,Chi nhánh Bình Định Unis,Tây Nguyên,076,2025-06-01,4658.68,1557.6,2456.64,4252.91,4256.5,13369.51,1,1,1,1,1,2890.973333333334,2906.86,1595.5119475996653,1245.08313757756,3493.931084442139,-0.010871052799649727,200332.49,184300.34,235464.84999999998,250213.86,690875.86,729773.99,23.0,0.585917040878532,0.122447293034762,14001.98,15989.53,2025-09-01,3,5734.56,8450.92,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
116,Chi nhánh Tiền Giang Unilux,Tây Nam Bộ,,2025-08-01,6135.26,9360.32000000001,11001.77,11039.75,3766.28,,1,1,1,1,0,8832.450000000003,9575.740000000003,2475.826114188961,2002.0533405181793,8019.793125000003,-0.1440619903227336,181350.63,213429.49,204787.45,246151.36,624592.23,712783.88,62.0,0.346751400918625,0.0426307647252902,,,2025-09-01,1,6411.09,,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
116,Chi nhánh Tiền Giang Unilux,Tây Nam Bộ,,2025-07-01,9360.32000000001,11001.77,11039.75,11316.54,,,1,1,1,0,0,10467.280000000004,9180.910000000002,958.8435489171274,2864.2159967153316,9904.326250000006,0.3258885254872359,213429.49,204787.45,246151.36,289027.36000000004,712783.88,684532.77,74.0,0.372012922635123,0.0425505706007639,,,2025-09-01,2,6411.09,,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
116,Chi nhánh Tiền Giang Unilux,Tây Nam Bộ,,2025-06-01,11001.77,11039.75,11316.54,8600.8,,,1,1,1,0,0,11119.353333333333,9145.028,171.82129155996563,3200.7827496364075,10448.3325,0.7982180649487725,204787.45,246151.36,289027.36000000004,211877.06,684532.77,720291.84,74.0,0.296934038795576,0.0318460884631788,,,2025-09-01,3,6411.09,,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
117,Chi nhánh Bình Dương Unilux,Đông Nam Bộ,,2025-08-01,4878.36,6851.04,4970.15,4434.28,,,1,1,1,0,0,5566.516666666666,4360.308333333333,1113.3761702287923,1814.6430378497769,5207.476875,0.7648510404447122,154171.35,162731.35,164956.6,165397.0,625849.13,715293.16,66.0,0.3177297288433,0.0346087773468976,,,2025-09-01,1,5416.3,,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
117,Chi nhánh Bình Dương Unilux,Đông Nam Bộ,,2025-07-01,6851.04,4970.15,4434.28,3696.7,,,1,1,1,0,0,5418.490000000001,4256.697999999999,1269.22763565091,2008.8923402512141,5536.59375,1.1553176001686554,162731.35,164956.6,165397.0,181292.46999999997,715293.16,690564.39,66.0,0.240996987318714,0.0278184929111731,,,2025-09-01,2,5416.3,,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
117,Chi nhánh Bình Dương Unilux,Đông Nam Bộ,,2025-06-01,4970.15,4434.28,3696.7,1331.32,,,1,1,1,0,0,4367.043333333333,3608.1124999999997,639.3819692744959,1605.1303916582601,4222.147499999999,2.2802356558403187,164956.6,165397.0,181292.46999999997,131754.34999999998,690564.39,726897.3099999999,61.0,0.361216462279811,0.0449662255402023,,,2025-09-01,3,5416.3,,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
118,Chi nhánh Đồng Nai Unilux,Đông Nam Bộ,,2025-08-01,3595.86,6834.1,6932.28,3797.06,697.76,,1,1,1,1,0,5787.413333333334,6327.073333333333,1898.5756075893655,2440.0486711102026,5043.584375,-0.15718099824273546,155453.85,162748.29,162994.47,166034.22,627131.63,715310.1000000001,63.0,0.462526349746653,0.065392249117647,,,2025-09-01,1,5505.16,,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
118,Chi nhánh Đồng Nai Unilux,Đông Nam Bộ,,2025-07-01,6834.1,6932.28,3797.06,10228.9,,,1,1,1,0,0,5854.4800000000005,5844.056666666666,1782.4541005030103,3243.4240955488176,6491.30875,0.00357353050414555,162748.29,162994.47,166034.22,174760.27,715310.1000000001,688602.26,70.0,0.292784711959146,0.0356875511555952,,,2025-09-01,2,5505.16,,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
118,Chi nhánh Đồng Nai Unilux,Đông Nam Bộ,,2025-06-01,6932.28,3797.06,10228.9,6574.24,,,1,1,1,0,0,6986.079999999999,5646.048,3216.257495350768,3585.483801235197,6148.5175,0.9213641364136411,162994.47,166034.22,174760.27,126511.42999999998,688602.26,727534.5299999999,66.0,0.379929835494239,0.044264793467732,,,2025-09-01,3,5505.16,,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
119,Chi nhánh Kiên Giang Unilux,Tây Nam Bộ,,2025-08-01,4577.32,3077.4,4118.44,4883.48,411.72,,1,1,1,1,0,3924.3866666666668,5171.62,768.5587314794698,1777.4631139913986,4235.9334375,-0.3886156198199471,182908.57,219712.41,211670.78,252307.62999999998,626150.17,719066.8,43.0,0.442285005199549,0.0599066815120494,,,2025-09-01,1,2111.6,,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
119,Chi nhánh Kiên Giang Unilux,Tây Nam Bộ,,2025-07-01,3077.4,4118.44,4883.48,8120.86,,,1,1,1,0,0,4026.439999999999,4477.3533333333335,906.5479808592584,2653.612402041162,3894.546875,-0.18299063903468438,219712.41,211670.78,252307.62999999998,292223.04000000004,719066.8,691416.1000000001,46.0,0.410957301618249,0.0546706388280012,,,2025-09-01,2,2111.6,,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
119,Chi nhánh Kiên Giang Unilux,Tây Nam Bộ,,2025-06-01,4118.44,4883.48,8120.86,6252.22,,,1,1,1,0,0,5707.593333333333,4757.344,2124.667869040555,2866.0273332053202,4711.69375,0.7129786082507743,211670.78,252307.62999999998,292223.04000000004,214225.63999999998,691416.1000000001,726448.11,60.0,0.309291867794602,0.0372761283550017,,,2025-09-01,3,2111.6,,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
120,Chi nhánh Lâm Đồng Unilux,Tây Nguyên,,2025-08-01,1670.0,2233.21,2325.28,709.78,,,1,1,1,0,0,2076.1633333333334,1395.7420000000002,354.7473907350599,993.4785316855117,1730.8512500000002,4.534812010699084,188925.35,212659.5,202665.88999999998,185148.16,629057.49,719910.9900000001,50.0,0.426682634730539,0.0601577949012155,,,2025-09-01,1,1596.04,,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
120,Chi nhánh Lâm Đồng Unilux,Tây Nguyên,,2025-07-01,2233.21,2325.28,709.78,40.44,,,1,1,1,0,0,1756.0900000000001,1327.1775000000002,907.2996656562815,1133.4279213187754,1791.7025,42.42457962413452,212659.5,202665.88999999998,185148.16,237881.05,719910.9900000001,693209.26,47.0,0.278558666672637,0.036778748035147,,,2025-09-01,2,1596.04,,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
120,Chi nhánh Lâm Đồng Unilux,Tây Nguyên,,2025-06-01,2325.28,709.78,40.44,,,,1,1,0,0,0,1025.1666666666667,1025.1666666666667,1174.616966731425,1174.616966731425,1350.1950000000002,,202665.88999999998,185148.16,237881.05,,693209.26,730621.8099999999,49.0,0.342685612055322,0.0436729180505014,,,2025-09-01,3,1596.04,,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
121,Chi nhánh Bình Thuận Unilux,Tây Nguyên,,2025-08-01,7765.46,10838.34,10203.98,4296.58,,,1,1,1,0,0,9602.593333333332,6702.0160000000005,1622.3123360602672,4356.985967992094,8161.706249999999,3.084211272497855,182829.89,204054.37,194787.18999999997,181561.36000000002,622962.03,711305.8600000001,68.0,0.380371542703201,0.0449873664080784,,,2025-09-01,1,5515.23,,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
121,Chi nhánh Bình Thuận Unilux,Tây Nguyên,,2025-07-01,10838.34,10203.98,4296.58,405.72,,,1,1,1,0,0,8446.300000000001,6436.155,3607.732696750134,4983.963131040063,8557.9525,19.818051858424532,204054.37,194787.18999999997,181561.36000000002,237515.77,711305.8600000001,685330.56,81.0,0.346911980986018,0.0397262722899885,,,2025-09-01,2,5515.23,,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
121,Chi nhánh Bình Thuận Unilux,Tây Nguyên,,2025-06-01,10203.98,4296.58,405.72,,,,1,1,0,0,0,4968.759999999999,4968.759999999999,4933.593438985421,4933.593438985421,6277.565,,194787.18999999997,181561.36000000002,237515.77,,685330.56,727035.01,76.0,0.355265298442372,0.043956458884106,,,2025-09-01,3,5515.23,,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
122,Chi nhánh Bình Phước Unilux,Đông Nam Bộ,,2025-08-01,11744.67,9404.22,8740.55,4863.88,,,1,1,1,0,0,9963.146666666666,8688.33,1578.1265816256084,2856.738082650677,9923.94375,1.048394834302381,147305.03999999998,160178.17,161186.2,164967.4,618982.82,712739.9800000001,62.0,0.446546390830905,0.0635149978246179,,,2025-09-01,1,5540.26,,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
122,Chi nhánh Bình Phước Unilux,Đông Nam Bộ,,2025-07-01,9404.22,8740.55,4863.88,,,,1,1,0,0,0,7669.55,7669.55,2452.336147207392,2452.336147207392,8103.2175,,160178.17,161186.2,164967.4,,712739.9800000001,686793.99,72.0,0.352813949482254,0.0420050498836544,,,2025-09-01,2,5540.26,,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
122,Chi nhánh Bình Phước Unilux,Đông Nam Bộ,,2025-06-01,8740.55,4863.88,,,,,1,0,0,0,0,6802.215,6802.215,2741.2196454224522,2741.2196454224522,6802.215,,161186.2,164967.4,,,686793.99,726467.71,85.0,0.29399980550423,0.0322474906918089,,,2025-09-01,3,5540.26,,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
123,Chi nhánh Lâm Đồng Unimax,Tây Nguyên,,2025-08-01,10871.43,9136.79,12113.58,11695.59,,,1,1,1,0,0,10707.266666666668,10954.3475,1495.1695141465827,1317.0232863639874,10696.05875,-0.08450393125385991,179723.92,205755.91999999998,192877.59,174162.35,619856.0599999999,713007.41,160.0,0.211170011672798,0.0189383087153103,,,2025-09-01,1,6669.41,,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
123,Chi nhánh Lâm Đồng Unimax,Tây Nguyên,,2025-07-01,9136.79,12113.58,11695.59,,,,1,1,0,0,0,10981.986666666666,10981.986666666666,1611.596092088005,1611.596092088005,10520.6875,,205755.91999999998,192877.59,174162.35,,713007.41,683420.9600000001,176.0,0.226379286379571,0.0203803131235597,,,2025-09-01,2,6669.41,,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
123,Chi nhánh Lâm Đồng Unimax,Tây Nguyên,,2025-06-01,12113.58,11695.59,,,,,1,0,0,0,0,11904.585,11904.585,295.56356346816546,295.56356346816546,11904.585,,192877.59,174162.35,,,683420.9600000001,719636.0,195.0,0.20261227481884,0.0180212310245916,,,2025-09-01,3,6669.41,,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
222,Công Ty TNHH MTV UNILUX,Khác,000,2025-08-01,3421.21,2972.06,7237.68,4085.02,4268.82,6148.98,1,1,1,1,1,4543.650000000001,5589.658333333334,2343.8818573682966,2458.0913392908537,4120.14288608551,-0.3152684985181091,90175.32999999999,111907.23000000001,97589.72,114366.24,627306.28,719172.14,54.0,0.334899056181877,0.040222195789256,20992.15,21101.74,2025-09-01,1,3654.2,5336.28,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
222,Công Ty TNHH MTV UNILUX,Khác,000,2025-07-01,2972.06,7237.68,4085.02,9115.15,6010.92,7442.14,1,1,1,1,1,4764.92,5730.926666666667,2212.5949705267462,2329.5394582592294,4819.075772171021,-0.2884922452067613,111907.23000000001,97589.72,114366.24,176537.05000000002,719172.14,688296.86,38.0,0.454916791720221,0.0600061976805543,21101.74,24448.7,2025-09-01,2,3654.2,5336.28,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
222,Công Ty TNHH MTV UNILUX,Khác,000,2025-06-01,7237.68,4085.02,9115.15,6706.83,21179.32,9390.97,1,1,1,1,1,6812.616666666666,6237.403333333333,2541.861735467441,1900.6162020215186,6666.091544342042,0.20317698040275345,97589.72,114366.24,176537.05000000002,147304.7600000001,688296.86,727246.57,42.0,0.393739430314687,0.0499456245632382,24448.7,23838.53,2025-09-01,3,3654.2,5336.28,21.0,30.5,1.0,0.0,0.0,0.7,0.0,9,-1.0,-1.8369701987210297e-16
000,Công Ty Cổ Phần Tập Đoàn UNIS,Khác,222,2025-09-01,17671.35,20992.15,21101.74,24448.7,58792.83,42691.37,1,1,1,1,1,19921.74666666667,30535.44,1949.6708337629238,21994.624007656068,21067.983572883604,-0.5158647326715669,46700.06,72604.38999999998,93777.55,80378.7,475746.83,609735.34,80.0,0.250534339481703,0.0260624862639043,3654.2,3421.21,2025-10-01,1,10574.02,60936.22,22.0,30.5,1.0,0.0,0.0,0.0,0.0,10,-0.8660254037844386,0.5000000000000001
000,Công Ty Cổ Phần Tập Đoàn UNIS,Khác,222,2025-08-01,20992.15,21101.74,24448.7,23838.53,51492.88,65028.0,1,1,1,1,1,22180.86333333333,37389.02,1964.768396535831,23537.13385854957,24464.617145767214,-0.5782879473948951,72604.38999999998,93777.55,80378.7,94612.73000000001,609735.34,701042.4600000001,81.0,0.234601982169525,0.0239809645713201,3421.21,2972.06,2025-10-01,2,10574.02,60936.22,22.0,30.5,1.0,0.0,0.0,0.0,0.0,10,-0.8660254037844386,0.5000000000000001
000,Công Ty Cổ Phần Tập Đoàn UNIS,Khác,222,2025-07-01,21101.74,24448.7,23838.53,75160.17,40494.71,70644.4000000001,1,1,1,1,1,23129.656666666666,42472.475,1782.5294843076365,22561.009658510196,27937.084291534426,-0.6258263057664047,93777.55,80378.7,94612.73000000001,110492.03000000001,701042.4600000001,671085.8400000001,104.0,0.175430083016851,0.0191497968238379,2972.06,7237.68,2025-10-01,3,10574.02,60936.22,22.0,30.5,1.0,0.0,0.0,0.0,0.0,10,-0.8660254037844386,0.5000000000000001
001,Chi nhánh Đà Nẵng Unis,Tây Nguyên,079,2025-09-01,9549.85,11533.18,14351.21,12325.54,9935.24999999999,12799.54,1,1,1,1,1,11811.413333333332,11691.541666666666,2412.7421750434387,1832.6033881166634,10853.944698295592,0.020718127403679176,149680.06,179062.17,200541.5,192665.62999999998,483868.33,619194.3099999999,141.0,0.21175411132112,0.0192068839011017,,,2025-10-01,1,6622.77,13274.66,22.0,30.5,1.0,0.0,0.0,0.0,0.0,10,-0.8660254037844386,0.5000000000000001
001,Chi nhánh Đà Nẵng Unis,Tây Nguyên,079,2025-08-01,11533.18,14351.21,12325.54,9743.73,5555.85,18142.52,1,1,1,1,1,12736.643333333333,11755.775,1453.2989139311096,1747.2914803975932,12158.039396591186,0.1820653048193459,179062.17,200541.5,192665.62999999998,176114.21,619194.3099999999,707792.9900000001,138.0,0.225523229499583,0.0206736854515527,,,2025-10-01,2,6622.77,13274.66,22.0,30.5,1.0,0.0,0.0,0.0,0.0,10,-0.8660254037844386,0.5000000000000001
001,Chi nhánh Đà Nẵng Unis,Tây Nguyên,079,2025-07-01,14351.21,12325.54,9743.73,12645.74,6209.72,19043.97,1,1,1,1,1,12140.160000000002,10759.553333333331,2309.3272388078767,3088.68623865013,12782.898793182372,0.2944054840557795,200541.5,192665.62999999998,176114.21,225275.75,707792.9900000001,683209.0,151.0,0.209475019876373,0.0205541844268792,,,2025-10-01,3,6622.77,13274.66,22.0,30.5,1.0,0.0,0.0,0.0,0.0,10,-0.8660254037844386,0.5000000000000001
002,Chi nhánh Bình Dương Unis,Đông Nam Bộ,060,2025-09-01,12067.12,8961.36,12854.13,14610.79,8861.99,11070.36,1,1,1,1,1,11294.203333333333,12634.730000000001,2058.2674020722584,2074.7174784823055,11585.010442018509,-0.1918428689562529,122174.91,150088.34999999998,156728.26,155315.96,481351.06,621766.13,147.0,0.249275717818336,0.0237973452650867,10750.56,16589.95,2025-10-01,1,10992.2,10057.47,22.0,30.5,1.0,0.0,0.0,0.0,0.0,10,-0.8660254037844386,0.5000000000000001
002,Chi nhánh Bình Dương Unis,Đông Nam Bộ,060,2025-08-01,8961.36,12854.13,14610.79,14568.92,6236.55,11762.95,1,1,1,1,1,12142.093333333332,12100.541666666666,2891.238833481817,2596.9792459811165,11102.900884037019,0.0068914008000118265,150088.34999999998,156728.26,155315.96,155262.36,621766.13,709290.0700000001,151.0,0.189881892926966,0.0176132184579394,16589.95,14833.5,2025-10-01,2,10992.2,10057.47,22.0,30.5,1.0,0.0,0.0,0.0,0.0,10,-0.8660254037844386,0.5000000000000001
002,Chi nhánh Bình Dương Unis,Đông Nam Bộ,060,2025-07-01,12854.13,14610.79,14568.92,12746.06,5979.56,15546.68,1,1,1,1,1,14011.279999999999,11646.406666666668,1002.3399453778123,3376.862779602786,13244.441768074035,0.5095867780467311,156728.26,155315.96,155262.36,172243.11,709290.0700000001,680923.75,168.0,0.175730290575869,0.0157937058303853,14833.5,16988.54,2025-10-01,3,10992.2,10057.47,22.0,30.5,1.0,0.0,0.0,0.0,0.0,10,-0.8660254037844386,0.5000000000000001
008,Chi nhánh HCM Unis,Đông Nam Bộ,076,2025-09-01,9686.89,14006.81,12692.89,15643.46,17987.18,14601.22,1,1,1,1,1,12128.863333333333,13704.473333333333,2214.5025992609108,2302.441249201949,11859.771675271988,-0.20623055066235463,124555.14,145042.9,156889.5,154283.29,483731.29,616720.6799999999,148.0,0.194827235573027,0.0194032816649613,11666.76,13332.05,2025-10-01,1,10788.25,17475.62,22.0,30.5,1.0,0.0,0.0,0.0,0.0,10,-0.8660254037844386,0.5000000000000001
008,Chi nhánh HCM Unis,Đông Nam Bộ,076,2025-08-01,14006.81,12692.89,15643.46,15994.16,8212.24999999999,18424.93,1,1,1,1,1,14114.386666666667,15087.855000000001,1478.2237265154772,1856.0339473484762,14032.653350543977,-0.121218944806748,145042.9,156889.5,154283.29,153837.12,616720.6799999999,709451.31,163.0,0.243987032022281,0.0253467006466305,13332.05,14699.24,2025-10-01,2,10788.25,17475.62,22.0,30.5,1.0,0.0,0.0,0.0,0.0,10,-0.8660254037844386,0.5000000000000001
008,Chi nhánh HCM Unis,Đông Nam Bộ,076,2025-07-01,12692.89,15643.46,15994.16,14202.63,10332.62,24808.58,1,1,1,1,1,14776.836666666668,14122.095,1813.249267098513,3398.041836909897,14058.496701087952,0.09723390341977645,156889.5,154283.29,153837.12,170786.53999999998,709451.31,679891.0800000001,172.0,0.206718879624735,0.0186512012417364,14699.24,14001.98,2025-10-01,3,10788.25,17475.62,22.0,30.5,1.0,0.0,0.0,0.0,0.0,10,-0.8660254037844386,0.5000000000000001
010,Chi nhánh Đồng Nai Unis,Đông Nam Bộ,050,2025-09-01,9662.91,7256.69,13646.79,10073.23,12050.26,9439.89,1,1,1,1,1,10188.796666666667,11729.151666666667,3227.3459827129154,3632.4202601924653,9790.930838804245,-0.23216462204573296,124579.12,151793.02,155935.6,159853.52,483755.27,623470.8,134.0,0.202460749401578,0.0196443391633211,13144.55,15608.31,2025-10-01,1,8135.77,11516.8,22.0,30.5,1.0,0.0,0.0,0.0,0.0,10,-0.8660254037844386,0.5000000000000001
